src_ip,dst_ip,bytes,packets,protocol,process,anomaly_score,is_anomaly,timestamp
10.71.162.243,204.79.197.219,1354,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:38.599417
10.71.162.243,204.79.197.219,544,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:38.617350
108.159.80.95,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:38.636672
108.159.80.95,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:38.655048
108.159.80.95,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:38.673790
10.71.162.243,108.159.80.95,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:38.689773
108.159.80.95,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:38.708446
10.71.162.243,204.79.197.203,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:38.724494
108.159.80.95,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:38.743108
10.71.162.243,108.159.80.95,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:38.758962
10.71.162.243,108.159.80.95,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:38.775290
10.71.162.243,23.48.245.152,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:38.794283
10.71.162.243,13.69.239.72,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:38.811063
10.71.162.243,13.69.239.72,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:38.827141
10.71.162.243,13.69.239.72,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:38.843030
10.71.162.243,13.69.239.72,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:38.862290
10.71.162.243,13.69.239.72,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:38.881201
10.71.162.243,204.79.197.219,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:38.898070
10.71.162.243,204.79.197.219,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:38.914218
10.71.162.243,108.159.80.95,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:38.930247
10.71.162.243,108.159.80.95,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:38.946055
10.71.162.243,204.79.197.203,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:38.963737
10.71.162.243,204.79.197.203,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:38.980223
108.159.80.95,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:38.998513
108.159.80.95,10.71.162.243,275,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.016741
204.79.197.203,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.035800
108.159.80.95,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.055187
108.159.80.95,10.71.162.243,233,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.074229
10.71.162.243,108.159.80.95,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:39.090897
108.159.80.95,10.71.162.243,116,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.109554
108.159.80.95,10.71.162.243,85,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.129659
108.159.80.95,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.152707
13.69.239.72,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.177501
10.71.162.243,23.48.245.152,542,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.199344
204.79.197.219,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.217828
10.71.162.243,204.79.197.219,66,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:39.233338
204.79.197.219,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.252170
10.71.162.243,204.79.197.219,66,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:39.268787
10.71.162.243,13.69.239.72,555,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:39.285148
10.71.162.243,10.71.162.92,78,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.304039
10.71.162.243,10.71.162.92,78,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.322519
10.71.162.243,10.71.162.92,78,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.340933
204.79.197.203,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.359694
108.159.80.95,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.377929
204.79.197.203,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.396905
10.71.162.243,204.79.197.203,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:39.413722
10.71.162.243,204.79.197.203,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.433589
10.71.162.243,10.71.162.92,72,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.452707
10.71.162.243,10.71.162.92,72,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.471921
10.71.162.243,10.71.162.92,72,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.490847
10.71.162.92,10.71.162.243,231,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.511022
10.71.162.243,10.71.162.92,78,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.529267
10.71.162.243,10.71.162.92,78,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.549023
10.71.162.243,10.71.162.92,78,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.570126
204.79.197.203,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.588738
10.71.162.243,10.71.162.92,80,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.607462
10.71.162.243,10.71.162.92,80,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.627642
10.71.162.243,10.71.162.92,80,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.646404
10.71.162.243,23.48.245.152,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.665706
204.79.197.203,10.71.162.243,153,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.684305
10.71.162.243,204.79.197.203,66,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:39.700699
10.71.162.243,204.79.197.203,686,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:39.721479
10.71.162.243,13.69.239.72,491,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:39.737986
23.48.245.152,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.756611
10.71.162.243,23.48.245.152,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.775246
23.48.245.152,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.794402
23.48.245.152,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.813421
23.48.245.152,10.71.162.243,216,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.831999
23.48.245.152,10.71.162.243,78,1,TCP,Unknown,0.0,False,2025-09-08T06:22:39.850422
10.71.162.92,10.71.162.243,202,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.869418
10.71.162.92,10.71.162.243,178,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.888687
10.71.162.92,10.71.162.243,179,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.908042
10.71.162.92,10.71.162.243,202,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.927915
10.71.162.92,10.71.162.243,178,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.947943
10.71.162.92,10.71.162.243,179,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.967360
10.71.162.92,10.71.162.243,259,1,UDP,Unknown,0.0,False,2025-09-08T06:22:39.990419
10.71.162.92,10.71.162.243,302,1,UDP,Unknown,0.0,False,2025-09-08T06:22:40.011253
10.71.162.92,10.71.162.243,254,1,UDP,Unknown,0.0,False,2025-09-08T06:22:40.031400
13.69.239.72,10.71.162.243,153,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.052426
10.71.162.243,13.69.239.72,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:40.069393
23.48.245.152,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.088513
10.71.162.243,23.48.245.152,542,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.108467
204.79.197.203,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.129526
204.79.197.203,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.149362
10.71.162.243,204.79.197.203,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:40.166776
204.79.197.203,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.186733
204.79.197.203,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.205928
204.79.197.203,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.225008
204.79.197.203,10.71.162.243,888,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.243785
10.71.162.243,13.69.239.72,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.266859
10.71.162.243,224.77.77.77,155,1,UDP,ArmouryCrate.UserSessionHelper.exe,0.0,False,2025-09-08T06:22:40.287235
10.71.162.243,13.69.239.72,555,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.308893
108.159.80.95,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.327443
108.159.80.95,10.71.162.243,275,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.346139
23.48.245.152,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.364419
13.69.239.72,10.71.162.243,153,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.383301
10.71.162.243,13.69.239.72,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:40.399631
23.48.245.152,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.420874
10.71.162.243,23.48.245.152,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.441537
23.48.245.152,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.460601
23.48.245.152,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.478882
23.48.245.152,10.71.162.243,216,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.498865
23.48.245.152,10.71.162.243,78,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.518744
204.79.197.203,10.71.162.243,62,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.540503
10.71.162.243,150.171.27.11,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.561878
10.71.162.243,150.171.27.11,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.581322
10.71.162.243,204.79.197.203,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.609577
13.107.246.48,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.629467
10.71.162.243,52.98.123.210,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.649823
10.71.162.243,13.69.239.72,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:40.666643
13.69.239.72,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.687060
10.71.162.243,13.69.239.72,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.707738
150.171.27.11,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.728023
150.171.27.11,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.748053
13.69.239.72,10.71.162.243,153,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.769986
10.71.162.243,13.69.239.72,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.789614
10.71.162.243,52.98.123.210,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.809601
13.107.246.48,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.830216
150.171.27.11,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.854625
150.171.27.11,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.874573
52.98.123.210,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.895599
10.71.162.243,44.235.209.72,55,1,TCP,brave.exe,0.0,False,2025-09-08T06:22:40.918323
108.159.80.95,10.71.162.243,326,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.939112
108.159.80.95,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.959406
20.190.146.38,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:40.989536
10.71.162.243,20.190.146.38,66,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:41.007793
10.71.162.243,20.255.46.225,66,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:41.027940
10.71.162.243,4.213.25.240,155,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:41.047293
10.71.162.243,20.190.146.38,283,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:41.066837
204.79.197.203,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.086120
150.171.27.11,10.71.162.243,62,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.104335
150.171.27.11,10.71.162.243,62,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.124173
44.235.209.72,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.145062
10.71.162.243,204.79.197.219,1354,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:41.168370
10.71.162.243,204.79.197.219,1354,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:41.185391
10.71.162.243,20.255.46.225,66,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:41.205950
4.213.25.240,10.71.162.243,225,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.225868
20.255.46.225,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.246950
10.71.162.243,20.255.46.225,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:41.264069
10.71.162.243,20.255.46.225,1354,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:41.281666
10.71.162.243,20.255.46.225,594,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:41.298013
10.71.162.243,4.213.25.240,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:41.317333
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.336361
10.71.162.243,224.77.77.77,155,1,UDP,ArmouryCrate.UserSessionHelper.exe,0.0,False,2025-09-08T06:22:41.353970
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:41.371281
20.190.146.38,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.391813
20.190.146.38,10.71.162.243,113,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.411788
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:41.429769
52.98.123.210,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.453811
10.71.162.243,20.190.146.38,212,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:41.471528
4.213.25.240,10.71.162.243,225,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.493976
10.71.162.243,4.213.25.240,66,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:41.513871
10.71.162.243,13.69.239.72,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.537807
204.79.197.219,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.557615
10.71.162.243,204.79.197.219,1354,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:41.573647
10.71.162.243,204.79.197.203,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.596442
20.190.146.38,10.71.162.243,105,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.617821
10.71.162.243,20.190.146.38,346,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:41.635549
10.71.162.243,20.190.146.38,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:41.651993
10.71.162.243,20.190.146.38,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:41.667391
10.71.162.243,20.190.146.38,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:41.683807
10.71.162.243,20.190.146.38,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:41.699237
204.79.197.219,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.722888
204.79.197.219,10.71.162.243,153,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.743846
10.71.162.243,204.79.197.219,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:41.759616
10.71.162.243,20.255.46.225,1354,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:41.776925
204.79.197.203,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.797470
10.71.162.243,204.79.197.203,572,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.817511
20.190.146.38,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.837105
10.71.162.243,20.190.146.38,1354,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:41.853990
10.71.162.243,20.190.146.38,458,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:41.870537
13.69.239.72,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.892098
13.69.239.72,10.71.162.243,153,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.912046
10.71.162.243,13.69.239.72,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.931536
20.190.146.38,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.951838
20.190.146.38,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.974173
20.190.146.38,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:41.995580
204.79.197.203,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.016344
204.79.197.203,10.71.162.243,153,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.036105
10.71.162.243,204.79.197.203,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.055269
10.71.162.243,20.255.46.225,66,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:42.072170
20.255.46.225,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.091631
10.71.162.243,20.255.46.225,1354,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:42.109835
20.190.146.38,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.133952
20.190.146.38,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.158983
10.71.162.243,13.69.239.72,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:42.178219
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.198110
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.218243
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:42.235692
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.259000
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.280311
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:42.300992
20.190.146.38,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.326885
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:42.349691
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.376921
108.159.80.95,10.71.162.243,326,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.422078
150.171.27.11,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.445888
150.171.27.11,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.473112
20.255.46.225,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.500784
10.71.162.243,20.255.46.225,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:42.605320
10.71.162.243,20.255.46.225,1354,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:42.624280
10.71.162.243,20.255.46.225,562,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:42.642489
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:42.662193
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.683059
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:42.703326
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:42.721341
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.092533
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.118477
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:43.137378
20.255.46.225,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.160671
20.255.46.225,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.183308
20.255.46.225,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.206336
10.71.162.243,20.255.46.225,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:43.223540
20.255.46.225,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.243761
20.255.46.225,10.71.162.243,250,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.263557
20.255.46.225,10.71.162.243,170,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.283762
10.71.162.243,20.255.46.225,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:43.301082
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.321523
10.71.162.243,20.255.46.225,134,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:43.339364
10.71.162.243,20.255.46.225,146,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:43.357834
10.71.162.243,20.255.46.225,1354,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:43.378523
10.71.162.243,20.255.46.225,319,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:43.397107
20.190.146.38,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.417095
20.190.146.38,10.71.162.243,231,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.437861
10.71.162.243,20.190.146.38,54,1,TCP,svchost.exe,0.0,False,2025-09-08T06:22:43.455247
20.255.46.225,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.476751
108.159.80.95,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.498240
20.255.46.225,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.519958
20.255.46.225,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.539844
20.255.46.225,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.561972
10.71.162.243,20.255.46.225,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:43.579495
20.255.46.225,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.600363
20.255.46.225,10.71.162.243,250,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.621558
10.71.162.243,20.255.46.225,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:43.638507
20.255.46.225,10.71.162.243,170,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.659491
10.71.162.243,20.255.46.225,134,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:43.677816
20.255.46.225,10.71.162.243,212,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.705084
20.255.46.225,10.71.162.243,116,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.725429
13.69.239.72,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.746782
10.71.162.243,20.255.46.225,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:43.764638
10.71.162.243,20.255.46.225,85,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:43.783697
20.255.46.225,10.71.162.243,85,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.804608
20.255.46.225,10.71.162.243,54,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.825321
20.255.46.225,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.852845
10.71.162.243,20.255.46.225,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:43.870260
20.255.46.225,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.891539
10.71.162.243,20.255.46.225,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:43.907991
20.255.46.225,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.928885
20.255.46.225,10.71.162.243,272,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.949151
10.71.162.243,20.255.46.225,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:43.966254
20.255.46.225,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:43.986792
10.71.162.243,20.255.46.225,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:44.005162
20.255.46.225,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:44.027247
10.71.162.243,20.255.46.225,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:44.044710
20.255.46.225,10.71.162.243,212,1,TCP,Unknown,0.0,False,2025-09-08T06:22:44.065376
20.255.46.225,10.71.162.243,116,1,TCP,Unknown,0.0,False,2025-09-08T06:22:44.086427
10.71.162.243,20.255.46.225,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:44.104774
20.255.46.225,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:44.133807
10.71.162.243,20.255.46.225,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:44.151621
20.255.46.225,10.71.162.243,2654,1,TCP,Unknown,0.0,False,2025-09-08T06:22:44.171682
10.71.162.243,20.255.46.225,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:44.188222
20.255.46.225,10.71.162.243,1354,1,TCP,Unknown,0.0,False,2025-09-08T06:22:44.208792
20.255.46.225,10.71.162.243,1108,1,TCP,Unknown,0.0,False,2025-09-08T06:22:44.299301
52.98.123.210,10.71.162.243,66,1,TCP,Unknown,0.0,False,2025-09-08T06:22:44.322780
10.71.162.243,20.255.46.225,54,1,TCP,msedge.exe,0.0,False,2025-09-08T06:22:44.566733
10.71.162.243,224.77.77.77,155,1,UDP,ArmouryCrate.UserSessionHelper.exe,0.0,False,2025-09-08T06:22:44.639805
10.71.162.243,44.235.209.72,120,1,TCP,brave.exe,0.0,False,2025-09-08T06:22:44.657747
10.71.162.243,44.235.209.72,100,1,TCP,brave.exe,0.0,False,2025-09-08T06:22:44.677372
